"year","sex","age","deaths"
2008,"female",40,301.698113207547
2010,"female",40,359.012505906864
2012,"female",40,371.914948453608
2013,"female",40,439.486515641855
2014,"female",40,411.904205607477
2015,"female",40,376.674937965261
2016,"female",40,404.846511627907
2017,"female",40,396.638452237001
2019,"female",40,424.019073919867
2020,"female",40,710.250502344273
2021,"female",40,612.748267898383
2022,"female",40,473.772177419355
2023,"female",40,454.370984455959
2024,"female",40,457.07949790795
1990,"female",45,257.459165154265
1991,"female",45,280.233898305085
1992,"female",45,270.411149825784
1993,"female",45,310.772307692308
1994,"female",45,237.857142857143
1995,"female",45,294.724137931034
1996,"female",45,275.129533678757
1997,"female",45,317.518248175182
1998,"female",45,303.678018575851
1999,"female",45,292.04746835443
2000,"female",45,303.013698630137
2001,"female",45,309.182089552239
2002,"female",45,332.618644067797
2003,"female",45,315.568513119534
2004,"female",45,300.370942812983
2005,"female",45,385.572979493365
2006,"female",45,366.252229299363
2007,"female",45,433.984799131379
2008,"female",45,439.639308855292
2010,"female",45,453.107804137193
2012,"female",45,433.804930332262
2013,"female",45,467.508491508491
2014,"female",45,528.934646374217
2015,"female",45,510.708371665133
2016,"female",45,557.829823083404
2017,"female",45,521.428825622776
2019,"female",45,580.841997959277
2020,"female",45,1095.65217391304
2021,"female",45,869.718598382749
2022,"female",45,689.701211305518
2023,"female",45,691.041982105988
2024,"female",45,681.582356995176
1990,"female",50,330.282303370787
1991,"female",50,330.025751072961
1992,"female",50,364.741176470588
1993,"female",50,351.250996015936
1994,"female",50,359.015424164524
1995,"female",50,343.013227513228
1996,"female",50,348.469973890339
1997,"female",50,390.561151079137
1998,"female",50,391.462544589774
1999,"female",50,370.825436408978
2000,"female",50,417.525309336333
2001,"female",50,404.310857142857
2002,"female",50,441.587564766839
2003,"female",50,444.334365325077
2004,"female",50,419.057395143488
2005,"female",50,518.341463414634
2006,"female",50,505.562326869806
2007,"female",50,502.369763205829
2008,"female",50,504.762340036563
2010,"female",50,608.972454016819
2012,"female",50,614.92505677517
2013,"female",50,690.940627084723
2014,"female",50,677.373113854595
2015,"female",50,684.864130434783
2016,"female",50,677.107607950651
2017,"female",50,731.359335038363
2019,"female",50,737.153131227539
2020,"female",50,1385.87182095626
2021,"female",50,1071.78305963699
2022,"female",50,912.305627258647
2023,"female",50,837.270194986072
2024,"female",50,916.961715160796
1990,"female",55,427.777777777778
1991,"female",55,423.598691384951
1992,"female",55,456.408408408408
1993,"female",55,476.902152641879
1994,"female",55,427.899891186072
1995,"female",55,411.554594594595
1996,"female",55,465.632973503435
1997,"female",55,467.368421052632
1998,"female",55,474.946757018393
1999,"female",55,510.275427542754
2000,"female",55,533.571428571429
2001,"female",55,553.620546810273
2002,"female",55,511.034482758621
2003,"female",55,571.958536585366
2004,"female",55,546.244796003331
2005,"female",55,558.884462151394
2006,"female",55,616.725757575758
2007,"female",55,661.672425708362
2008,"female",55,685.288978494624
2010,"female",55,691.458619746985
2012,"female",55,738.056144728634
2013,"female",55,792.204770215241
2014,"female",55,891.198958333333
2015,"female",55,912.60306122449
2016,"female",55,901.013824884793
2017,"female",55,955.487403100775
2019,"female",55,924.3131332247
2020,"female",55,1823.88364378668
2021,"female",55,1420.1227154047
2022,"female",55,1122.16102394715
2023,"female",55,1129.09000414766
2024,"female",55,1086.21869639794
1990,"female",60,500.427382053654
1991,"female",60,549.530110262935
1992,"female",60,547.365728900256
1993,"female",60,575.579282868526
1994,"female",60,533.591103507271
1995,"female",60,572.910828025478
1996,"female",60,622.402996254682
1997,"female",60,582.154808444097
1998,"female",60,570.741732283465
1999,"female",60,646.756062767475
2000,"female",60,647.748579545455
2001,"female",60,633.080844865259
2002,"female",60,679.702156334232
2003,"female",60,689.128409846973
2004,"female",60,696.131839156229
2005,"female",60,720.364438839849
2006,"female",60,752.982456140351
2007,"female",60,753.003618817853
2008,"female",60,838.939812258421
2010,"female",60,856.355821026142
2012,"female",60,911.372727272727
2013,"female",60,914.092741935484
2014,"female",60,1020.92639138241
2015,"female",60,1029.02038043478
2016,"female",60,1050.43402016659
2017,"female",60,1018.70956210903
2019,"female",60,1149.43658119658
2020,"female",60,2255.57723911257
2021,"female",60,1831.63434343434
2022,"female",60,1431.30586726515
2023,"female",60,1398.08235687981
2024,"female",60,1415.55044364114
1990,"female",65,565.926136363636
1991,"female",65,567.814216478191
1992,"female",65,640.372226198998
1993,"female",65,600.705614567527
1994,"female",65,619.994038748137
1995,"female",65,563.448275862069
1996,"female",65,650.296961325967
1997,"female",65,695.511936339523
1998,"female",65,693.73008558262
1999,"female",65,640.122594440485
2000,"female",65,689.035714285714
2001,"female",65,783.23642732049
2002,"female",65,795.039306358382
2003,"female",65,794.272470322216
2004,"female",65,817.254637436762
2005,"female",65,883.251679586563
2006,"female",65,834.520607375271
2007,"female",65,817.051239669421
2008,"female",65,900.196721311475
2010,"female",65,956.948727555994
2012,"female",65,943.258174719375
2013,"female",65,1028.60692102928
2014,"female",65,1085.62925170068
2015,"female",65,1111.9373970346
2016,"female",65,1153.9802605606
2017,"female",65,1176.99921935988
2019,"female",65,1238.61425438597
2020,"female",65,2325.76
2021,"female",65,1898.6040235525
2022,"female",65,1599.33515221137
2023,"female",65,1439.3626513703
2024,"female",65,1535.00179856115
1990,"female",70,542.88578680203
1991,"female",70,588.479505027069
1992,"female",70,633.697147037308
1993,"female",70,623.348973607038
1994,"female",70,667.034482758621
1995,"female",70,701.629653821032
1996,"female",70,728.615576323988
1997,"female",70,762.581577363034
1998,"female",70,755.3
1999,"female",70,718.163601775523
2000,"female",70,779.390743995313
2001,"female",70,752.509732360097
2002,"female",70,800.341216216216
2003,"female",70,892.255493101686
2004,"female",70,871.653543307087
2005,"female",70,977.94976744186
2006,"female",70,988.562907735321
2007,"female",70,993.875518672199
2008,"female",70,1039.19210526316
2010,"female",70,1078.37198012715
2012,"female",70,1054.64024127531
2013,"female",70,1106.68318876497
2014,"female",70,1177.12824486633
2015,"female",70,1173.26912621359
2016,"female",70,1283.18531717748
2017,"female",70,1254.78674351585
2019,"female",70,1310.40148275453
2020,"female",70,2386.3445998446
2021,"female",70,1971.63462435838
2022,"female",70,1701.38573351279
2023,"female",70,1564.6040070713
2024,"female",70,1594.28571428571
1990,"female",75,634.633792603336
1991,"female",75,549.356725146199
1992,"female",75,572.822415153907
1993,"female",75,528.377777777778
1994,"female",75,507.289241622575
1995,"female",75,619.289280469897
1996,"female",75,622.664714494876
1997,"female",75,743.805058605799
1998,"female",75,762.769230769231
1999,"female",75,733.938673341677
2000,"female",75,752.990980156344
2001,"female",75,800.732394366197
2002,"female",75,860.027733333333
2003,"female",75,870.800413650465
2004,"female",75,865.695789473684
2005,"female",75,948.873038516405
2006,"female",75,878.058252427184
2007,"female",75,937.499523355577
2008,"female",75,1001.73399909215
2010,"female",75,1073.68736450925
2012,"female",75,1096.21113402062
2013,"female",75,1150.91051805338
2014,"female",75,1228.00963676798
2015,"female",75,1209.60639880952
2016,"female",75,1282.08956276446
2017,"female",75,1162.44228527011
2019,"female",75,1314.4367732767
2020,"female",75,2293.68178170144
2021,"female",75,1850.01037805782
2022,"female",75,1630.37593984962
2023,"female",75,1489.97496183206
2024,"female",75,1545.92429577465
1990,"female",80,637.099498926271
1991,"female",80,648.412053258584
1992,"female",80,597.306536438768
1993,"female",80,586.046511627907
1994,"female",80,645.311203319502
1995,"female",80,585.049732211171
1996,"female",80,598.288824383164
1997,"female",80,583.295019157088
1998,"female",80,597.761194029851
1999,"female",80,496.664874551971
2000,"female",80,586.660592255125
2001,"female",80,619.97715917202
2002,"female",80,692.435339308579
2003,"female",80,734.647377938517
2004,"female",80,771.368666278393
2005,"female",80,874.702646600934
2006,"female",80,835.952432432432
2007,"female",80,827.474310438075
2008,"female",80,871.995928753181
2010,"female",80,936.026191781378
2012,"female",80,941.999055712937
2013,"female",80,1026.15679442509
2014,"female",80,1084.21994255232
2015,"female",80,1064.52670807453
2016,"female",80,1168.95362207742
2017,"female",80,1239.35007385524
2019,"female",80,1257.55121564339
2020,"female",80,1911.33664772727
2021,"female",80,1565.64142283419
2022,"female",80,1535.02397660819
2023,"female",80,1358.91292875989
2024,"female",80,1280.17421361908
1990,"female",85,724.599420289855
1991,"female",85,762.709163346614
1992,"female",85,783.046614872364
1993,"female",85,768.448956570784
1994,"female",85,697.571861734384
1995,"female",85,942.659269533056
1996,"female",85,1003.01346070343
1997,"female",85,928.675490643542
1998,"female",85,887.369223439733
1999,"female",85,899.415903614458
2000,"female",85,877.575961538462
2001,"female",85,898.331639722864
2002,"female",85,871.191346153846
2003,"female",85,988.316831683168
2004,"female",85,914.50994909764
2005,"female",85,1054.27356598476
2006,"female",85,973.82041173894
2007,"female",85,1013.17959352966
2008,"female",85,1110.41449603624
2010,"female",85,1218.82439758589
2012,"female",85,1258.08181505672
2013,"female",85,1384.36993137867
2014,"female",85,1461.01813926273
2015,"female",85,1492.15504978663
2016,"female",85,1397.33734577189
2017,"female",85,1512.64249860569
2019,"female",85,1555.52747126767
2020,"female",85,2224.44487427466
2021,"female",85,2035.27957219251
2022,"female",85,2065.48047117173
2023,"female",85,1698.62196307094
2024,"female",85,1682.32193453835
